13635	0,63;100,1320;5383,6109;6363,6460;7307,7482;7579,7613;9292,11354;12544,12882;23592,23751;37841,38019
13636	0,214;484,578;19661,20025;25467,25743;46968,47103;52801,52981;62751,62945;63979,64136;67538,67948;71713,71796;72739,72949;74556,74579;77170,83329
13637	0,427;560,717;751,803;1948,2099;5861,6933;6988,9000
13638	0,111;645,779;176354,176550;262304,262361;315923,316129;321985,322395;338467,338686;340951,342783
13639	0,103;2445,5961
13640	0,331;397,3929
13641	0,581;2959,3872
13642	0,836;906,1144;8987,9132;9998,10575;12125,13042
13643	0,12;2982,3559;5367,6276
13644	0,161;2778,3072;3584,4161
13645	0,34;2655,2949;3461,4038
13646	0,77;1863,1991;2274,3966
13647	0,124;4468,4553;6622,6738;7899,8088;8662,8763;10441,10578;18554,18632;23593,23643;24659,24789;26365,26889;30976,31081;37844,38093;38392,41979
13648	0,203;320,584;652,955;1104,1242;20146,20301;29191,29357;31161,31280;41427,41507;41908,42065;79256,79318;79989,80175;97815,97914;104543,104651;135924,136308;143060,143164;143747,143950;155979,156094;187150,187253;190569,190650;196794,198401;200334,200452
13649	0,725;29379,29562;31773,31887;42048,42327;44825,45034;58024,58245;60066,60169;79976,80054;88024,88053;103765,107821
13650	0,921;1053,1144;22801,22860;31486,31583;38745,38828;43602,43678;44505,44624;58419,58487;70946,71005;72407,72483;73593,73646;90812,90869;121603,121717;126206,126341;161169,161312;163675,163783;164226,164307;179805,179921;218014,219205;220390,220550;260167,260298;262323,262662
13651	0,95;344,576;1601,1648;2136,2546;5430,6281;14759,14961;17638,17749;22146,22340;22428,22902;28911,29025;30304,30535;34148,34358;35924,36100;38215,38429;40327,40538;42810,45487
13652	0,289;717,936;8722,8921;13144,13514;23444,23553;23682,23726;23769,24011;24811,24918;26350,26466;27497,27592;28953,29047;33912,34296;36864,37399;38145,38264;38359,38474;40288,40406;40509,40618;41262,41413;41493,41590;42984,43181;43293,43501;43764,43917;44000,44045;44175,45501
13653	0,96;7519,9844;23129,23699;51243,51341;85811,86010;88971,89179;121238,121471;127425,127567;142289,142410;150340,150436;152068,152165;155290,155379;157449,157528;159331,159592;172238,172408;172873,173409;176367,176476;183301,183482;186467,186586;189321,189436;191346,191706;191770,191882;192406,192560;195274,195371;196702,196851;197549,197757;202199,202512;203929,203971;204622,206408
13654	0,257;35659,35725;36517,36635;37109,37228;130408,130532;179240,179337;181124,181272;195487,195745;201875,202043;224384,224461;232746,232927;237754,237873;248543,248664;250392,250504;254886,255074;255266,255633;259699,259796;262920,263069;268805,269013;277819,278967;297115,297157;300724,307707
13655	0,456;738,827;2820,3069;18230,18439;25890,25976;56425,56485;62975,63029;71321,71444;79274,79355;99086,100559;101789,102001;103977,104190;106380,106457;110159,110252;113376,113539;126423,126523;128546,128604;132493,132637;137053,137147;137852,137969;149223,149342;150017,150599;164530,164692;167748,167886;178290,179896
13656	0,206;336,602;751,935;1024,1152;1396,1429;1914,2071;2169,2395;2510,2629;2690,3024;3079,3160;3475,3676;3915,4015;4179,6717
13657	0,286;584,740;3332,3455;5155,5216;7577,7833;16775,16852;17968,17995;33723,33830;38796,38873;38989,39102;40825,40898;41925,42084;43098,43242;44830,44939;45895,46316;47457,47579;48241,48447;49815,50327;51547,51759;54119,54951
13658	0,141;53380,53431;63963,63996;64133,64207;82519,82550;98783,98865;100366,100488;139596,139714;141015,141097;141700,141907;144890,145185;146646,155986
13659	0,67;7803,7926;22257,22318;24023,24109;39597,39864;45684,45747;52231,52341;52926,53320;55739,55852;57019,57169;59791,59849;61632,61788;63990,64084;68646,68760;71951,72267;76979,77342
13660	0,456;534,871;1710,1904;4734,5434;5878,6003;6408,6672;6731,6774;6925,7005;8590,8664;9420,9640
13661	0,733;6202,6311;8419,9880
13662	0,197;726,911;6556,6621;9264,9371;11217,11285;12919,13323
13663	0,416;106041,106204;169035,169239;170290,170400;211481,211689;229911,229988;244531,244715;247701,247825;248638,248853;252389,252492;255992,256076;261723,261812;264065,264151;266483,266515;268765,268886;270927,271016;275997,276183;280362,280616;286137,286251;290020,292446
13664	0,454;514,869;1331,1393;1632,2292;2548,2726;2860,2910;2999,3816;3902,4005;4113,4197;4279,4347;4562,4636;5258,5529;5625,5911;6018,6308;6780,6894;7011,7670
13665	0,96;450,671;769,835;2283,2879;3108,3405;7898,8089;12399,12620;12708,12923;13916,14019;14111,14195;16636,17331;19045,19140;19234,19302;19373,19487;21573,21897;21984,22098;24664,24736;24822,25286;34698,35001
13666	0,766;2638,4392;4533,4855;5623,5838;6211,6314;6814,6883;8192,8552;9035,9109;9702,9725;9934,10197;10279,10412;10419,11040
13667	0,285;551,923;15076,15485;15494,15640;16056,16288;22945,23372;26135,26450;36697,37211;43499,53931
13668	0,212;644,975;1703,2023;4292,4325;4985,5556;10930,12535;24435,27844;29811,29993
13669	0,354;1962,2952;6063,6606;11421,11636;13323,13454;13706,13860;14542,14959
13670	
13671	-51158666,-51158545;-51158216,-51158082;-51157710,-51157574;-51157295,-51156964;-51156687,-51156541;-51156326,-51156199;-51155997,-51155808;-51155302,-51149378;0,63;5830,5968;9538,9725;14665,14739;34284,34355;43343,43407;44989,45100;45545,45697;49753,49983;50329,50474;55076,55271;61275,61362;63794,64003;66120,66301;66385,66560;66728,66851;67775,67933;68200,68337;68600,68746;69627,69806;69895,69978;73130,73247;76801,76895;77623,79846;86888,87027;89610,89805;104560,106023
13672	0,294;7329,7393;8975,9086;9531,9683;13746,13976;14322,14467;19061,19256;25260,25347;27778,27987;30104,30285;30369,30544;30712,30835;31759,31917;32184,32321;32584,32730;33611,33790;33879,33962;37113,37230;40783,40877;41605,43828;44715,44774;50869,51008;53588,53787;54519,54546;68526,69997
13673	0,159;9044,9111;10698,10809;11253,11405;15450,15680;16026,16171;20763,20958;26996,27083;29199,29408;31522,31703;31787,31962;32130,32253;33174,33335;33602,33739;34002,34148;35091,35270;35358,35441;38595,38730;42288,42382;43110,45333;52387,52526;55091,55292;63147,63386;76863,77086
13674	0,148;9665,9732;11320,11431;11875,12027;16072,16302;16648,16793;21404,21599;27619,27706;29823,30032;32177,32358;32442,32617;32785,32908;33829,33990;34257,34394;34657,34803;35745,35924;36012,36095;39253,39388;42946,43040;43768,45991;53031,53170;55735,55936;63784,63904
13675	0,231;1407,1779;1927,2318;9025,9092;10554,10785;11221,11797;15416,15646;15992,16137;20702,21013;26420,27025;29147,29356;31464,31645;31729,31904;32052,32195;33118,33276;33543,33680;33943,34089;35034,35213;35307,35390;38559,38694;40093,40261;42239,42333;43061,45284;46176,46235;47619,52484;55052,55253;63104,64937
13676	0,232;362,753;7461,7528;9110,9221;9657,10233;13852,14082;14428,14573;19138,19446;25374,25461;27583,27792;29900,30081;30165,30631;31554,31712;31979,32116;32379,32525;33470,33649;33743,33826;36995,37130;38529,38697;40675,40769;41497,43720;44612,44671;46055,50920;53488,53689;61540,63373
13677	0,440;734,1106;10181,10248;11829,11940;12376,12952;16574,16804;17150,17295;21862,22057;28104,28191;30313,30522;32640,32821;32905,33371;34294,34452;34719,34856;35119,35265;36210,36389;36483,36566;39735,39870;41269,41437;43419,43513;44241,46464;53525,53664;56234,56435;64276,64396
13678	0,116;2538,3990;5332,5874;7804,7957;9273,9390;10084,10387;12840,12953;13455,14907
13679	0,1039;1047,3228;3410,4304
13680	0,142;419,496;1127,1860;1942,2200;2363,3244
13681	0,196;15514,15605;16976,17129;17290,17470;18998,19150;34140,34810;38222,38386;39407,39501;40894,40962;51055,51115;52583,52673;53294,53349;56640,56899;58624,58680;60282,60361;60531,60792;61657,61762;62556,62907;63810,63849;69727,69923;72539,72575;72637,72893;77525,77609;77752,77929;78199,78310;84490,84533;91773,92187;96589,97360;120223,120629;120784,120999;135929,139696;146602,148272;148755,149800;150188,150363;150741,151034;152037,153012
13682	0,239;370,753;1762,1944;3269,3368;3371,3480;3620,4091;4681,8027
13683	0,169;2500,2609;13160,13247;15462,15558;73193,73261;104155,104265;118678,118999;149199,149233;153423,153533;159815,159876;169075,169318;174288,179492;210474,210670
13684	0,502;677,863;32333,32436;419653,419755;488540,488746;489149,489285;522081,522139;525832,525938;527193,527244;532252,532278;533319,533383;537147,537362;537568,537644;540433,540514;541447,541641;542186,542260;544303,544821;545829,545892;562713,562823;577715,577840;579168,579377;581436,581626;583262,583408;585912,586098;603747,603836;605079,605274;607602,607655;607811,607894;609031,609181;614718,614928;618016,618235;620851,620917;629978,634090
13685	0,331;1404,1531;258468,258564;374101,374151;420524,420630;426462,426513;487111,487175;488378,488454;488562,488643;530058,530132;540815,540913;542453,542514;543502,543612;545187,545312;550904,551090;554237,554326;555722,555775;556509,556589;581017,581715
13686	0,532;1454,1620;69425,69647;88453,88600;92108,92178;95148,95232;102904,106055
13687	0,220;11644,11757;12325,12539;12647,12919;14824,14952;17603,17704;18543,18607;25911,26207;36273,36439;37659,42760
13688	
13689	0,2893;32425405,32425635;32425800,32425889;32435309,32437723;32441648,32441803;32443745,32444178;32462024,32462190;32478015,32478111;32482888,32483384;32484826,32484932;32485129,32485180;32485444,32485502;32487606,32487682;32492793,32492874;32502325,32502396;32504589,32504630;32513297,32513908;32514768,32514829;32518136,32518249;32521719,32521834;32526586,32526673;32528756,32528894;32532515,32532604;32535081,32535255;32549595,32550181;32551868,32552296
13690	0,118;6175,6244;15231,15402;16590,16676;26220,26374;27056,27199;27253,27325;42449,42880
13691	0,142;413,578;647,697;898,1937;2144,2220;2424,2505;3049,4778;4881,4996;5149,5236;5319,5457;6395,6477;6597,7679
13692	0,71;21119,21921;23040,25023;49387,49550;49909,50161;76851,77293;85142,85563;92118,92396;92576,92623;92653,92788;92943,93409;119958,121816;122950,123093;123885,124064;124342,126482;127360,127690;129348,129542;129877,129950;130487,130837;132418,132532;133578,133726;135061,135683;137379,139222;146427,146885
13693	
13694	0,232;8126,8147;8340,8518;8591,8963;9054,9197;9380,9428;9465,10429;10880,11238;12716,12827;12984,13194;13229,13409;13513,13752;14036,14764
13695	0,192;1069,1179;1924,1988;2276,2442;3895,5785
13696	0,125;87206,87349;104706,104795;106753,106987;119487,126790
13697	0,299;763,864;1921,2226;2996,3030;4823,5199;22835,23001;25840,27358;477681,477860;479133,479203;479707,479746;485874,485942;486074,489530;499744,501849
13698	0,115;177,694;3034,3131;3342,3463;5447,5521;5610,5844;5944,6807
13699	0,256;27450,27794;28076,28478;29064,29276;61689,62114;87768,87916;93517,93562;94857,94940;102268,102502;106462,107495
13700	0,113;25985,26055;30321,30397;35055,35221;48929,50293
13701	0,136;5470,5517;24951,25005;25152,25371;25644,25894;37759,38106;39281,39390;50420,50613;50913,51134;59038,59123;59731,59899;64972,65101;67225,67852;68516,68677;76845,76934;78292,78466;80372,80417;83672,83805;84790,85035;88500,88557;89301,89466;91181,91306;92236,92748;122699,122893;125159,125251;127170,127342;128129,128130;128222,128333;128904,129066;131848,132006;134738,134806;143649,143810;149152,149331;153193,153351;165838,165933;168290,168383;168501,168581;168825,168874;170072,170332
13702	0,168;38694,38842;39055,39172;40086,40107;40929,40986;41170,41384;44190,44362;44766,44848;49114,49201;50812,50941;51432,51564;62090,62194;63204,63413;64383,65350;79093,79556;79788,80010;83763,83937;98009,98074;112812,112917;118387,118580;121052,121169;121598,121718;123470,123599;131055,131229;139125,139263;139508,142017;144263,144349;145435,147030;151070,151407
13703	0,183;17477,17660;18621,18771;21068,21215;21986,22152;24305,24442;25694,25815;29619,29689;29918,29991;31009,31681
13704	0,82;355,618;1943,2257;2492,2573;3828,4046;29023,29545;31605,31737;71131,71440;72640,72970;73241,73297;78627,79056;99618,99844;152751,152917;159850,163634
13705	0,147;35489,35584;36346,36658;37644,37703;38763,38884;39227,39634;40888,41246;45390,46324
13706	0,120;231,461;481,874;2541,3174;3808,4374;6784,7009;7341,7507;7596,7883;7972,8357
13707	0,102;3724,3842;11316,12768;13173,13382;13458,13580;13660,13817;14149,14557;14659,14770;14896,14970;15074,15235;15675,15916;16076,16139;16162,16623;16861,17381;17596,18296
13708	0,331;367,854;8588,8728;13612,14379;19896,20415;21849,22057;22513,22984;24005,24144;24492,24610;24766,25867;26649,26760;26986,27130;27256,27586;27648,27757;27888,27951;28048,28142;28463,28538;28685,29104;29620,30899
13709	0,163;409,831;1006,1230;1305,1453;1610,1722;1793,2602
13710	0,117;14962,15845;22462,22832;26089,26296;30365,30477;45730,45830;48575,48635;53775,53836;55116,55992
13711	0,124;1628,1749;17976,18641;22056,22193;22616,22840;28118,28266;31916,32028;39165,39265;50056,50116;54782,58485
13712	0,224;1970,2667;5395,5517;8089,8275;8778,9187;12135,12301;12594,12731;12856,13657;15202,15391;15565,16007
13713	0,252;1143,1239;9251,9553;10394,10437;18714,18852;21323,21509;27446,27596;38051,38198;39277,39443;41079,41216;44348,44694;54764,54843;59652,59725;67639,67943
13714	0,252;9628,9814;10084,10342;13396,13546;16205,16352;16877,17291;18639,18885;18960,19096;19407,19531;19785,19858;23750,23902;24758,25215
13715	0,302;12180,12366;18248,18398;28553,28700;29127,29293;30929,31066;34203,34549;35254,35423;44607,44686;49496,49569;56505,58052
13716	0,660;937,1088;2051,2229;21940,22031;29106,29177;35316,35383;42705,42787;48053,48726;49468,49821;52909,54108
13717	0,291;851,990;2990,3069;3324,3406;3493,3549;3747,3794;4594,4675;4833,5340
13718	206037232,206037300;206051743,206052002;206052724,206053335;206056372,206056464;206060402,206060450;206061159,206061398;206061663,206062258;206083564,206083651;206097662,206097840;206098082,206098538;206099656,206099799;206101137,206101198;206101753,206102460
13719	0,257;941,1024;1675,1855;8904,9276;10720,10853;11653,13265
13720	0,454;2236,2404;3611,3776;3893,4132;4968,6529
13721	0,14;396,594;796,1178;6192,6286;37407,37564;39656,39758;44450,44570;50372,50502;51932,52070;52616,53853
13722	0,2371
13723	0,41;15495,15595;57193,57469;59586,59636;89888,90089;90450,90553;108445,108630;112255,113228;115210,115328;123382,123532;124257,124322;126397,126486;129150,129397;129773,132002
13724	0,146;4614,4763;7144,7222;8424,8465;11506,11744;12162,12688;16627,16726;17008,17427;17955,18058;18543,18728;19311,20329;20422,20694;23121,23271;27273,27361;28221,28326;29835,32782
13725	0,189;4013,4243;17350,17374;17624,18162;18203,19229;23367,23553;34811,34965;38717,38828;41874,42571;49986,50098;54233,54368;54524,54644;66485,66903;70060,70441;75240,75861;79517,82845;110315,110861
13726	0,702;1182,2794;2994,3152;3628,3941;3977,4050;4315,4871;5721,6328
13727	0,216;9078,9165;9920,10029;13471,13741;14617,15195
13728	0,524;619,1831;2726,3556;9048,9907;10043,10252;22211,22323;22397,22916;23741,25649
13729	0,89;141,415;3116,3179;10332,10455;12777,14005
13730	0,285;1914,2070;2596,2759;5854,6247;9291,9512;14640,14779;18410,18616;21611,21738;26990,27245;44124,44305;49075,49292;51661,55914
13731	0,933;64996,65212;76857,77021;79007,79141;86764,89105
13732	0,154;922,1382;1594,2006;18718,18883;30922,30980;34281,34445;34755,35319;38478,38918;39122,41315
13733	0,275;28589,28647;30483,30606;31377,31458;32865,32908;33508,33561;33707,33759;40303,40411;40717,40818;49747,49845;50682,50790;51533,51653;56493,56577;56951,57096;58502,58602;60316,60452;61406,61519;64456,65109;65653,67284;68662,68981;78595,78732;82162,83316;99341,99708;110631,110920
13734	0,2271;2369,2471;2589,2687;2688,3226;3611,3699;3774,4095;4168,5222;5394,6088
13735	0,927;2596,2654;8208,11592
13736	0,357;547,605;788,2075
13737	0,472;3023,3068;6635,6884
13738	0,268;454,865;1797,1842;4897,7069
13739	0,231;417,828;1760,1805;4860,7033
13740	0,160;6666,6781;7638,7766;8493,8568;9382,9459;9809,9933;10025,10191;10428,10621;10942,11896;12381,12457;12685,12831;12920,13081;13549,15333
13741	0,104;20524,20639;37617,38384;43242,43317;52164,52241;53085,53209;56708,56874;61888,62075;62485,62641;65183,65302;68427,68862;70835,70911;72743,73065;73471,73554;74116,74435;84632,86295
13742	0,314;624,712;3587,3703;5313,5394;5593,7138;7164,7282;7706,8430
13743	0,324;631,712;3911,4255;4316,4553;8599,8815;12257,12484;17209,17375;18593,18805
13744	0,428;27558,27665;60934,61013;83820,84978;91157,91299;91589,91725;103363,103454;109425,109513;113844,113988;114664,114712;116906,117058;118277,118480;119560,119689;124175,124213;124511,124621;125816,125905;127187,127347;128288,128426;133516,133635;134115,134843;136389,136547;136637,136773;139945,140649;141062,141253;143539,143716;143867,144179;144933,147532
13745	0,189;15632,15680;28862,30001;30277,30783;31584,31677;33211,33473;40701,40836;42164,42396;57918,62962
13746	0,1427;1558,2489;2853,6269;6695,7602
13747	0,234;729,830;9402,9449;23382,23474;40101,40709;47663,48852;51131,51225;67994,68222;69257,69352;76855,76999;85673,85817;93706,93828;96228,96910;98437,98579;99886,99972;104392,104530;105133,105352;111309,114721
13748	0,79;250,297;53272,53369;70786,70850;71742,71873;77526,77589;83333,83459;92372,93528;95758,95825;98804,98871;102447,104721;106378,106465;106981,107071;107181,107593;107687,107767;109516,109616;111367,111532;111822,111923;112047,112093;113875,114010;114430,114629;115076,115213;115577,115741;115889,115965;116678,116756;118704,118813;119499,119709;120855,120947;121317,121423;121983,122212;123688,124696;124981,125052;126967,127144;127856,127940;128684,128917;129340,129495;129839,129962;131161,131575;132030,136489
13749	0,209;3416,3603;8473,8595;10610,10969;11235,11303;12697,12752;14337,14897
13750	0,644;1377,1455;4940,5036;6678,6805;6924,7018;10307,10496;13067,13159;13350,13877;18901,19039;23194,23345;25580,25697;26944,27120;27358,27468;28801,28863;30144,30244;32022,32108;33376,33446;33646,33826;35455,35562;36543,36692;41723,41822;45012,45276;46695,46737;47878,48080;48928,49027;50117,50236;51255,51406;52359,52439;52529,52583;53001,56237;58117,58263;58591,58668;58758,58873;59828,59981;64081,64189;64974,72289;73316,73452;76394,76873;85092,85443;87903,88332;89462,89657;93151,93302;96065,96492;97113,97229;97846,98130
13751	0,941;1405,1564;3036,3131;3987,4096;9163,9255;11104,11187;11403,11503;11653,11729;17142,17188;17938,18042;18333,18460;19055,19372
13752	0,500;572,665;771,877;1009,1727;2120,2242;3088,3171;3458,3932
13753	0,544;10073,10223;19290,20360;34182,34300;34953,35174;47913,48085;48495,48590;48744,48903;49446,49538;57625,63664
13754	0,635;6058,6209;13560,13673;20796,26034
13755	-8962830,-8962775;-8962675,-8962581;-8958599,-8958470;-8944373,-8944195;-8936913,-8936812;-8935249,-8934967;0,89;11147,11269;38901,39005;45579,46167;47174,47715;61217,61421;66577,66722;67641,67717;72648,72757;75257,76069;79401,79552;80626,81075;83037,83183;85644,86270;89580,89738;95356,95464;103207,103792;105130,105298;110087,110191;111674,111745;118104,118238;118756,121780
13756	0,6104
13757	0,6104
13758	0,6104
13759	0,302;15645,15705;18609,18839;23716,23802;29189,29392;33689,41783
13760	0,218;15577,15732;16081,16178;16300,16697;18185,19014;32143,32561;68262,68492;70357,70443;72290,72493;91721,95591;95990,96202;97431,99139;101312,101495
13761	0,484;82280,82360;210246,210459;213272,213283;292872,293212;295581,296446;326108,326519;329739,329935;330057,330540;347070,347137;348915,349025;351120,351219;355611,355734;359112,359158;361312,361424;363627,363757;364218,364389;364512,364665;366058,366129;371422,371578;372283,372408;373996,377301;378272,378349;378687,378800;379257,379610;387646,387729;397344,397415;403976,404158;405231,405343;409234,409263;420555,420667;426803,426969;446897,447132;479071,479113;480027,480163;503895,504182;505995,506107;511546,511647;512252,512391;513793,516440
13762	0,314;196338,196548;215561,215572;265479,265789;267515,267753;318472,318881;379669,379941;384550,385475;409386,409453;409573,409781;411305,411424;414747,414846;415666,415789;417693,417905;419952,420250;420924,421260;427094,427141;430515,430645;435803,435974;442025,442178;460317,460385;474602,476723;488557,488673;497437,497502;512694,512873;513758,513867;514676,514708;540578,540610;567764,567864;592723,592895;593730,593981;647859,648100;722587,723045;744168,744309;747953,748065;748739,748840;750276,750415;750854,755346
13763	0,263;17815,17989;23701,23948;29600,29741;32476,32588;36285,36386;36708,36847;38928,44978
13764	0,163;38922,39063;52154,52266;52567,52668;53301,53440;53986,58530
13765	0,166;311,523;682,862;964,1078;1140,2326;2616,2921;3182,3313;3431,6598
13766	0,259;2854,3137;9239,9426;48578,48678;48918,49086;70094,70286;74179,74290;78431,78503;84317,84408;88133,89266;103485,103790;105647,105778;110158,110321;114092,115936;25072886,25073345;25083644,25085327;25094371,25094406;25094518,25096142;25096389,25098449;25102753,25102854;25103096,25103200;25104017,25104307;25104427,25104822;25105384,25105481;25106748,25109370
13767	0,202;1390,1733;41977,42181;62460,62607;63521,63703;72673,72806;101633,102254;127464,127555;130651,131416;137144,137186;137808,139301;145387,145695;162701,162832;171213,175220
13768	0,149;270,405;1065,1291;1420,1635;2663,3052;3234,3507;3803,4227
13769	0,47;1498,1948;4291,4528;6409,7201;7287,7709;8019,8336;8354,8706;8869,10445
13770	0,272;739,784;3487,3606;4480,4664;9516,9770;10155,10564;14825,14998;15099,15248;16469,16625;17970,18080;18176,18401;19485,19622;22943,23278;31648,31862;33192,33372;33445,33563;35034,35592
13771	0,577;3603,3807;5525,5647;7207,7276;9202,9244;11462,11554;13107,13401;14438,14531;14922,15059;15422,15688;15753,15859;20882,20955;21836,22071;23393,23446;24742,24894;27835,28541
13772	0,459;4067,4430;5412,5528;5969,6256;9997,10085;11863,12054;14408,14500;15269,16514;16889,16993;18113,18301;20035,22393
13773	0,679;10141,10496;11144,11490;11696,11805;13310,13453;14576,14754;20606,20803;22125,22284;24183,24445;26184,26601;28349,30317;33285,33780
13774	0,2428
13775	0,543;580,867;4825,5295;10749,10868;13278,13406;17962,18450;20205,20305;21274,21671;22433,22613;25008,25096;26570,30639
13776	0,68;4433,4670;12773,12996;13788,13944;16988,17125;19094,19322;21268,21417;25590,25666;40234,40324;41491,42060;46812,46964;49062,51196
13777	0,486;1575,1699;5082,5235;7594,7749;12025,12182;13994,14043;14920,15081;22328,22413;22624,23031;26303,26392;28846,28939;31574,31735;32332,33316
13778	0,1999;2005,2172;2283,2350;2585,2959;3100,3369;3650,4024
13779	0,246;10290,10581;15861,16009;17903,17952;20335,20493;20935,21036;21202,21347;22966,23224;25109,27737
13780	0,195;9870,10095;10399,10496;10929,11669;13130,13212;19036,19179;19660,20132;20242,20406;20547,20650;21310,21333;21428,21481;21635,21945;22040,22286;22929,23160;23235,23364;23449,24846;24930,25408;25881,26013;26277,26412;26538,26699;26954,27116;27119,27442;27531,27813;27948,28370
13781	0,167;105966,106180;131051,131200;164653,165067;166201,166327;168219,168374;169059,169137;171129,171152;172871,172924;176568,176717;180982,181045;189400,189443;191296,191421;192068,192216;193864,193993;194327,194476;198464,199156;201243,202659;202746,202927;205968,206315;209627,209762;211348,211509;213723,213881;216590,216792;223393,223476;232211,232301;235545,237736
13782	0,402;54639,54947;60672,60790;71396,71542;75448,75526;80324,80347;80622,80675;81806,81955;82172,82235;82573,82616;82790,82915;82994,83139;86754,86883;88884,89456;93818,94550;95265,95388;96024,96159;96336,96975;98332,98493;98982,99184;101516,101842;103636,103726;104196,105420
13783	0,202;1120,1195;1797,1861;2427,3272
13784	0,245;324,4249
13785	0,83;413,726;2007,2073;7401,7468;11724,13509
13786	0,161;489,748;898,1309;6600,6673;6794,6801;6902,7093;10786,13596
13787	0,274;81824,81880;141544,141617;166643,166704;191928,192326;194931,194994;371971,372464
13788	0,495;659,790;1157,1778;5784,6842
13789	0,216;1892,2189;2676,2787;3058,3186;4427,4631;6513,6691;9850,10008;10942,11052;11308,11882
13790	0,263;27682,27836;29399,29480;34259,34391;41039,41241;61201,61337;70144,70285;74419,79548
13791	0,195;1974,2035;18617,18808;20228,20311;21556,29400
13792	0,337;477,611;4276,4904
13793	0,599;773,873;4525,5101
13794	0,246;2097,2208;2562,2894
13795	23503471,23503721;23504372,23504723;23506971,23507055;23507986,23508042;23508656,23508777;23509194,23509280;23509606,23509678;23515857,23515997;23516321,23516424;23518891,23518980;23519070,23519175;23520203,23520314;23524131,23524175;23524411,23524483;23526638,23526766;23527796,23527902;23529180,23529483;23529597,23529713;23529966,23530133;23530230,23530613;23531626,23531808
13796	0,115;5577,5865;5928,6241;7245,7362;8978,9527;19391,19528;25718,25805;27714,27873;29396,29666;34023,34080;35346,35597;36904,37063;39307,39537;39700,39945;39999,42009;43947,44139;45650,46100
13797	0,180;2132,2238;5572,5749;6075,6542;27245,27408;28046,29923;50853,51027;51504,52127;58096,58156;66354,66429;68033,68110;74229,75176;79681,79839;80804,80857;80949,81029;89416,89462;93999,94557;143795,143955
13798	0,1254;3673,3865;4181,4425;8069,8220;10592,10874;11546,11804;15658,15718;16171,17350;17809,17886;18031,18727;19257,19967
13799	0,293;18998,19086;20240,23363
13800	0,159;45597,45675;63210,63318;66522,67417;95812,96147;101023,102143
13801	0,165;6356,6873;7556,7715;15627,15946;18951,19026;22004,22043;24599,24699;28550,28656;29576,29640;30860,30936;34782,34902;46345,46461;46914,47418
13802	0,636;20754,20896;28055,28317;31723,31857;33285,33385;44854,45020;45340,45429;45686,45851;49850,49952;51128,51277;51385,51539;53175,57868
13803	0,380;2456,2573;4177,4316;5033,5252;7112,7400;10344,11996;12631,13112;14974,16639;16733,16887;16973,19569
13804	0,481;872,1029;1185,2050;14399301,14400962;14401251,14401660;14403090,14403455;14404560,14404616;14411237,14411354;14411698,14411820;14415995,14416066;14427362,14427419;14428508,14428755
13805	0,84;315,984
13806	-8307798,-8306742;-8306552,-8306418;-8306277,-8306146;-8305718,-8305494;-8304552,-8303762;-8303420,-8300425;-8299691,-8299331;-8292286,-8292174;-8291708,-8291591;-8291247,-8290984;-8287921,-8287862;-8287264,-8287110;-8285198,-8285100;-8282953,-8282476;-8282166,-8282064;-8279449,-8279337;-8272884,-8272652;-8227586,-8227173;0,52;283,949
13807	0,658;4682,4774;15255,17115
13808	0,287;644,1416;14124213,14127897;14128207,14128305;14130503,14130761;14132419,14132527;14132820,14132975;14133426,14133910;14134365,14135718;14137001,14137085;14137181,14137246;14137471,14137938
13809	0,216;727,2008;36308784,36309196;36309284,36309772;36311806,36311902;36312486,36312590;36314220,36314312;36323130,36323216;36324581,36324667;36324782,36324853;36326479,36326586;36328908,36331512;36332381,36332880;36335787,36336985
13810	0,633
13811	
13812	0,482;4916,5632;50556,53120;54045,54096;54800,54834;55337,55394
13813	0,340;21837,22141;22159,22321;24754,24857;25388,26325
13814	0,630;2779370,2780853;2781384,2781541;2786709,2787067;2792310,2797890;2808608,2808691;2866664,2866795;2905773,2907277;2908260,2908328;2909030,2909350
13815	0,129;489,1965
13816	0,721;773,941;1712,1827;6308,6472;8144,8492;9504,9558;9892,9976;10561,10685;12745,13823
13817	0,156;2041,2246;4517,5894;8008,8145;8254,8341;11020,11143;11265,11575
13818	0,462;465,760;3317,3453;17729,17800;18684,18830;19797,19904;20436,20477;21005,21081;25207,25321;31145,33716;35749,35854;38309,38390;39785,39827;40393,40640;44227,44448;46680,47087;60254,64067
13819	0,3274;5630,6051
13820	0,1400;1728,2115
13821	0,89;2286,3929;5090,5175;6998,7203;7899,8031;9249,11135;12867,13000;13678,15622
13822	0,242;489,1094;1564,1696;3611,4703;8566,8625;10452,10544;11773,11834;11917,11929;12071,12086;13138,13196;13350,13367;13382,14172;18183,18616;22099,23826;24142,26147;27400,27687
13823	0,535;1028,1115;3688,3889;4767,4901;6616,8753
13824	0,208;719,1012;1942,2051;2820,2954;3191,6795
13825	0,33;48093,48177;51282,51743;51911,52045;52145,52317;53629,53725;63907,64136;67051,67384;68773,70816
